circuit_type,size,variant,solver,backend,status,run_id,wall_time,solve_time
neg_and_tree,2048,sbc,z3,smt,SAT,1,0.1651155948638916,
neg_and_tree,2048,sbc,z3,smt,SAT,2,0.15900039672851562,
neg_and_tree,2048,sbc,z3,smt,SAT,3,0.16893911361694336,
neg_and_tree,2048,sbc,cvc5,smt,SAT,1,3.901550769805908,
neg_and_tree,2048,sbc,cvc5,smt,SAT,2,3.9192965030670166,
neg_and_tree,2048,sbc,cvc5,smt,SAT,3,3.908234119415283,
neg_and_tree,2048,sbc_half,gecode,minizinc,SAT,1,0.3306310176849365,0.00194418
neg_and_tree,2048,sbc_half,gecode,minizinc,SAT,2,0.352999210357666,0.00156343
neg_and_tree,2048,sbc_half,gecode,minizinc,SAT,3,0.3367891311645508,0.00168481
neg_and_tree,2048,sbc_half,chuffed,minizinc,SAT,1,0.3595700263977051,0.002
neg_and_tree,2048,sbc_half,chuffed,minizinc,SAT,2,0.3645501136779785,0.003
neg_and_tree,2048,sbc_half,chuffed,minizinc,SAT,3,0.34919238090515137,0.002
neg_and_tree,2048,sbc_half,z3,smt,SAT,1,0.13507771492004395,
neg_and_tree,2048,sbc_half,z3,smt,SAT,2,0.13194656372070312,
neg_and_tree,2048,sbc_half,z3,smt,SAT,3,0.1344470977783203,
neg_and_tree,2048,sbc_half,cvc5,smt,SAT,1,1.9578540325164795,
neg_and_tree,2048,sbc_half,cvc5,smt,SAT,2,1.9148445129394531,
neg_and_tree,2048,sbc_half,cvc5,smt,SAT,3,1.9167332649230957,
neg_or_tree,8,base,gecode,minizinc,SAT,1,0.16564416885375977,7.5713e-05
neg_or_tree,8,base,gecode,minizinc,SAT,2,0.16525053977966309,7.3899e-05
neg_or_tree,8,base,gecode,minizinc,SAT,3,0.15972566604614258,0.000102904
neg_or_tree,8,base,chuffed,minizinc,SAT,1,0.1519770622253418,0.0
neg_or_tree,8,base,chuffed,minizinc,SAT,2,0.14378595352172852,0.0
neg_or_tree,8,base,chuffed,minizinc,SAT,3,0.14333677291870117,0.0
neg_or_tree,8,base,z3,smt,SAT,1,0.02139878273010254,
neg_or_tree,8,base,z3,smt,SAT,2,0.018117427825927734,
neg_or_tree,8,base,z3,smt,SAT,3,0.02271103858947754,
neg_or_tree,8,base,cvc5,smt,SAT,1,0.008328676223754883,
neg_or_tree,8,base,cvc5,smt,SAT,2,0.009950399398803711,
neg_or_tree,8,base,cvc5,smt,SAT,3,0.01030278205871582,
neg_or_tree,8,sbc,gecode,minizinc,SAT,1,0.1511096954345703,8.3267e-05
neg_or_tree,8,sbc,gecode,minizinc,SAT,2,0.15799498558044434,0.000102744
neg_or_tree,8,sbc,gecode,minizinc,SAT,3,0.16985273361206055,8.6463e-05
neg_or_tree,8,sbc,chuffed,minizinc,SAT,1,0.15917325019836426,0.0
neg_or_tree,8,sbc,chuffed,minizinc,SAT,2,0.14863014221191406,0.0
neg_or_tree,8,sbc,chuffed,minizinc,SAT,3,0.1535482406616211,0.0
neg_or_tree,8,sbc,z3,smt,SAT,1,0.015003442764282227,
neg_or_tree,8,sbc,z3,smt,SAT,2,0.015524625778198242,
neg_or_tree,8,sbc,z3,smt,SAT,3,0.015405654907226562,
neg_or_tree,8,sbc,cvc5,smt,SAT,1,0.007825136184692383,
neg_or_tree,8,sbc,cvc5,smt,SAT,2,0.006628513336181641,
neg_or_tree,8,sbc,cvc5,smt,SAT,3,0.007432699203491211,
neg_or_tree,8,sbc_half,gecode,minizinc,SAT,1,0.16077780723571777,0.000103725
neg_or_tree,8,sbc_half,gecode,minizinc,SAT,2,0.15302658081054688,8.2715e-05
neg_or_tree,8,sbc_half,gecode,minizinc,SAT,3,0.16491079330444336,9.1422e-05
neg_or_tree,8,sbc_half,chuffed,minizinc,SAT,1,0.14659953117370605,0.0
neg_or_tree,8,sbc_half,chuffed,minizinc,SAT,2,0.16702818870544434,0.0
neg_or_tree,8,sbc_half,chuffed,minizinc,SAT,3,0.16354680061340332,0.0
neg_or_tree,8,sbc_half,z3,smt,SAT,1,0.012836217880249023,
neg_or_tree,8,sbc_half,z3,smt,SAT,2,0.012260675430297852,
neg_or_tree,8,sbc_half,z3,smt,SAT,3,0.017421245574951172,
neg_or_tree,8,sbc_half,cvc5,smt,SAT,1,0.007848024368286133,
neg_or_tree,8,sbc_half,cvc5,smt,SAT,2,0.009716272354125977,
neg_or_tree,8,sbc_half,cvc5,smt,SAT,3,0.0065228939056396484,
neg_or_tree,16,base,gecode,minizinc,SAT,1,0.15801310539245605,0.000242757
neg_or_tree,16,base,gecode,minizinc,SAT,2,0.15961980819702148,0.000152226
neg_or_tree,16,base,gecode,minizinc,SAT,3,0.15794968605041504,9.051e-05
neg_or_tree,16,base,chuffed,minizinc,SAT,1,0.16001248359680176,0.0
neg_or_tree,16,base,chuffed,minizinc,SAT,2,0.15646934509277344,0.0
neg_or_tree,16,base,chuffed,minizinc,SAT,3,0.15852904319763184,0.0
neg_or_tree,16,base,z3,smt,SAT,1,0.024036407470703125,
neg_or_tree,16,base,z3,smt,SAT,2,0.02044224739074707,
neg_or_tree,16,base,z3,smt,SAT,3,0.01885056495666504,
neg_or_tree,16,base,cvc5,smt,SAT,1,0.014504432678222656,
neg_or_tree,16,base,cvc5,smt,SAT,2,0.01112675666809082,
neg_or_tree,16,base,cvc5,smt,SAT,3,0.014410018920898438,
neg_or_tree,16,sbc,gecode,minizinc,SAT,1,0.16676735877990723,9.4157e-05
neg_or_tree,16,sbc,gecode,minizinc,SAT,2,0.14986491203308105,0.000101581
neg_or_tree,16,sbc,gecode,minizinc,SAT,3,0.15496540069580078,9.3566e-05
neg_or_tree,16,sbc,chuffed,minizinc,SAT,1,0.15099024772644043,0.0
neg_or_tree,16,sbc,chuffed,minizinc,SAT,2,0.15196514129638672,0.0
neg_or_tree,16,sbc,chuffed,minizinc,SAT,3,0.14955997467041016,0.0
neg_or_tree,16,sbc,z3,smt,SAT,1,0.017657995223999023,
neg_or_tree,16,sbc,z3,smt,SAT,2,0.015659570693969727,
neg_or_tree,16,sbc,z3,smt,SAT,3,0.016163349151611328,
neg_or_tree,16,sbc,cvc5,smt,SAT,1,0.011470794677734375,
neg_or_tree,16,sbc,cvc5,smt,SAT,2,0.01376032829284668,
neg_or_tree,16,sbc,cvc5,smt,SAT,3,0.012068510055541992,
neg_or_tree,16,sbc_half,gecode,minizinc,SAT,1,0.16225361824035645,0.00012273
neg_or_tree,16,sbc_half,gecode,minizinc,SAT,2,0.1587049961090088,9.4227e-05
neg_or_tree,16,sbc_half,gecode,minizinc,SAT,3,0.15401506423950195,8.5436e-05
neg_or_tree,16,sbc_half,chuffed,minizinc,SAT,1,0.18863415718078613,0.0
neg_or_tree,16,sbc_half,chuffed,minizinc,SAT,2,0.15697836875915527,0.0
neg_or_tree,16,sbc_half,chuffed,minizinc,SAT,3,0.15996956825256348,0.001
neg_or_tree,16,sbc_half,z3,smt,SAT,1,0.014023303985595703,
neg_or_tree,16,sbc_half,z3,smt,SAT,2,0.012776613235473633,
neg_or_tree,16,sbc_half,z3,smt,SAT,3,0.014903783798217773,
neg_or_tree,16,sbc_half,cvc5,smt,SAT,1,0.008869409561157227,
neg_or_tree,16,sbc_half,cvc5,smt,SAT,2,0.00927877426147461,
neg_or_tree,16,sbc_half,cvc5,smt,SAT,3,0.011322259902954102,
neg_or_tree,32,base,gecode,minizinc,SAT,1,0.16355204582214355,0.000139797
neg_or_tree,32,base,gecode,minizinc,SAT,2,0.15454411506652832,0.000128433
neg_or_tree,32,base,gecode,minizinc,SAT,3,0.1585407257080078,0.000128322
neg_or_tree,32,base,chuffed,minizinc,SAT,1,0.158524751663208,0.001
neg_or_tree,32,base,chuffed,minizinc,SAT,2,0.16225433349609375,0.0
neg_or_tree,32,base,chuffed,minizinc,SAT,3,0.16927266120910645,0.0
neg_or_tree,32,base,z3,smt,SAT,1,0.018779277801513672,
neg_or_tree,32,base,z3,smt,SAT,2,0.023625612258911133,
neg_or_tree,32,base,z3,smt,SAT,3,0.01912236213684082,
neg_or_tree,32,base,cvc5,smt,SAT,1,0.017899751663208008,
neg_or_tree,32,base,cvc5,smt,SAT,2,0.019128799438476562,
neg_or_tree,32,base,cvc5,smt,SAT,3,0.01903557777404785,
neg_or_tree,32,sbc,gecode,minizinc,SAT,1,0.15934467315673828,0.000139634
neg_or_tree,32,sbc,gecode,minizinc,SAT,2,0.16852188110351562,0.000134464
neg_or_tree,32,sbc,gecode,minizinc,SAT,3,0.15696501731872559,0.000138652
neg_or_tree,32,sbc,chuffed,minizinc,SAT,1,0.14433789253234863,0.0
neg_or_tree,32,sbc,chuffed,minizinc,SAT,2,0.15965580940246582,0.0
neg_or_tree,32,sbc,chuffed,minizinc,SAT,3,0.1511518955230713,0.0
neg_or_tree,32,sbc,z3,smt,SAT,1,0.017861366271972656,
neg_or_tree,32,sbc,z3,smt,SAT,2,0.013370037078857422,
neg_or_tree,32,sbc,z3,smt,SAT,3,0.015803813934326172,
neg_or_tree,32,sbc,cvc5,smt,SAT,1,0.01893162727355957,
neg_or_tree,32,sbc,cvc5,smt,SAT,2,0.019998788833618164,
neg_or_tree,32,sbc,cvc5,smt,SAT,3,0.015555143356323242,
neg_or_tree,32,sbc_half,gecode,minizinc,SAT,1,0.16737866401672363,0.000117828
neg_or_tree,32,sbc_half,gecode,minizinc,SAT,2,0.1740126609802246,0.000130784
neg_or_tree,32,sbc_half,gecode,minizinc,SAT,3,0.15795350074768066,0.000101696
neg_or_tree,32,sbc_half,chuffed,minizinc,SAT,1,0.15361714363098145,0.0
neg_or_tree,32,sbc_half,chuffed,minizinc,SAT,2,0.16199207305908203,0.0
neg_or_tree,32,sbc_half,chuffed,minizinc,SAT,3,0.1505298614501953,0.0
neg_or_tree,32,sbc_half,z3,smt,SAT,1,0.015622138977050781,
neg_or_tree,32,sbc_half,z3,smt,SAT,2,0.015041351318359375,
neg_or_tree,32,sbc_half,z3,smt,SAT,3,0.020218849182128906,
neg_or_tree,32,sbc_half,cvc5,smt,SAT,1,0.013962984085083008,
neg_or_tree,32,sbc_half,cvc5,smt,SAT,2,0.014515399932861328,
neg_or_tree,32,sbc_half,cvc5,smt,SAT,3,0.012534379959106445,
neg_or_tree,64,base,gecode,minizinc,SAT,1,0.1820087432861328,0.000176575
neg_or_tree,64,base,gecode,minizinc,SAT,2,0.17240023612976074,0.00017434
neg_or_tree,64,base,gecode,minizinc,SAT,3,0.16757416725158691,0.000240874
neg_or_tree,64,base,chuffed,minizinc,SAT,1,0.15831398963928223,0.0
neg_or_tree,64,base,chuffed,minizinc,SAT,2,0.15145540237426758,0.0
neg_or_tree,64,base,chuffed,minizinc,SAT,3,0.1744997501373291,0.0
neg_or_tree,64,base,z3,smt,SAT,1,0.020554542541503906,
neg_or_tree,64,base,z3,smt,SAT,2,0.02264714241027832,
neg_or_tree,64,base,z3,smt,SAT,3,0.027535438537597656,
neg_or_tree,64,base,cvc5,smt,SAT,1,0.03906679153442383,
neg_or_tree,64,base,cvc5,smt,SAT,2,0.03472590446472168,
neg_or_tree,64,base,cvc5,smt,SAT,3,0.032720088958740234,
neg_or_tree,64,sbc,gecode,minizinc,SAT,1,0.16104364395141602,0.000272163
neg_or_tree,64,sbc,gecode,minizinc,SAT,2,0.1726844310760498,0.00017517
neg_or_tree,64,sbc,gecode,minizinc,SAT,3,0.16770625114440918,0.000196742
neg_or_tree,64,sbc,chuffed,minizinc,SAT,1,0.1472172737121582,0.0
neg_or_tree,64,sbc,chuffed,minizinc,SAT,2,0.1714181900024414,0.0
neg_or_tree,64,sbc,chuffed,minizinc,SAT,3,0.15466713905334473,0.0
neg_or_tree,64,sbc,z3,smt,SAT,1,0.02064681053161621,
neg_or_tree,64,sbc,z3,smt,SAT,2,0.016819238662719727,
neg_or_tree,64,sbc,z3,smt,SAT,3,0.020124197006225586,
neg_or_tree,64,sbc,cvc5,smt,SAT,1,0.0334932804107666,
neg_or_tree,64,sbc,cvc5,smt,SAT,2,0.0316472053527832,
neg_or_tree,64,sbc,cvc5,smt,SAT,3,0.030338525772094727,
neg_or_tree,64,sbc_half,gecode,minizinc,SAT,1,0.15845322608947754,0.000121401
neg_or_tree,64,sbc_half,gecode,minizinc,SAT,2,0.18221092224121094,0.000131251
neg_or_tree,64,sbc_half,gecode,minizinc,SAT,3,0.1653428077697754,0.000123645
neg_or_tree,64,sbc_half,chuffed,minizinc,SAT,1,0.1658339500427246,0.0
neg_or_tree,64,sbc_half,chuffed,minizinc,SAT,2,0.15867400169372559,0.0
neg_or_tree,64,sbc_half,chuffed,minizinc,SAT,3,0.16153597831726074,0.0
neg_or_tree,64,sbc_half,z3,smt,SAT,1,0.0176544189453125,
neg_or_tree,64,sbc_half,z3,smt,SAT,2,0.015767812728881836,
neg_or_tree,64,sbc_half,z3,smt,SAT,3,0.014627695083618164,
neg_or_tree,64,sbc_half,cvc5,smt,SAT,1,0.022062301635742188,
neg_or_tree,64,sbc_half,cvc5,smt,SAT,2,0.02914714813232422,
neg_or_tree,64,sbc_half,cvc5,smt,SAT,3,0.025163888931274414,
neg_or_tree,128,base,gecode,minizinc,SAT,1,0.15281915664672852,0.000289993
neg_or_tree,128,base,gecode,minizinc,SAT,2,0.18053865432739258,0.000406453
neg_or_tree,128,base,gecode,minizinc,SAT,3,0.15895986557006836,0.000278901
neg_or_tree,128,base,chuffed,minizinc,SAT,1,0.16128134727478027,0.0
neg_or_tree,128,base,chuffed,minizinc,SAT,2,0.1651461124420166,0.0
neg_or_tree,128,base,chuffed,minizinc,SAT,3,0.17528581619262695,0.001
neg_or_tree,128,base,z3,smt,SAT,1,0.029477834701538086,
neg_or_tree,128,base,z3,smt,SAT,2,0.02778029441833496,
neg_or_tree,128,base,z3,smt,SAT,3,0.03336381912231445,
neg_or_tree,128,base,cvc5,smt,SAT,1,0.07791733741760254,
neg_or_tree,128,base,cvc5,smt,SAT,2,0.0913076400756836,
neg_or_tree,128,base,cvc5,smt,SAT,3,0.07459425926208496,
neg_or_tree,128,sbc,gecode,minizinc,SAT,1,0.17238473892211914,0.000461709
neg_or_tree,128,sbc,gecode,minizinc,SAT,2,0.16942787170410156,0.000324467
neg_or_tree,128,sbc,gecode,minizinc,SAT,3,0.18285727500915527,0.000435635
neg_or_tree,128,sbc,chuffed,minizinc,SAT,1,0.16125082969665527,0.0
neg_or_tree,128,sbc,chuffed,minizinc,SAT,2,0.17197632789611816,0.001
neg_or_tree,128,sbc,chuffed,minizinc,SAT,3,0.16381263732910156,0.0
neg_or_tree,128,sbc,z3,smt,SAT,1,0.02352309226989746,
neg_or_tree,128,sbc,z3,smt,SAT,2,0.025955677032470703,
neg_or_tree,128,sbc,z3,smt,SAT,3,0.02252960205078125,
neg_or_tree,128,sbc,cvc5,smt,SAT,1,0.08165311813354492,
neg_or_tree,128,sbc,cvc5,smt,SAT,2,0.07377195358276367,
neg_or_tree,128,sbc,cvc5,smt,SAT,3,0.07123923301696777,
neg_or_tree,128,sbc_half,gecode,minizinc,SAT,1,0.16971349716186523,0.000179291
neg_or_tree,128,sbc_half,gecode,minizinc,SAT,2,0.1792593002319336,0.000167758
neg_or_tree,128,sbc_half,gecode,minizinc,SAT,3,0.17579102516174316,0.000161666
neg_or_tree,128,sbc_half,chuffed,minizinc,SAT,1,0.16518402099609375,0.0
neg_or_tree,128,sbc_half,chuffed,minizinc,SAT,2,0.162733793258667,0.0
neg_or_tree,128,sbc_half,chuffed,minizinc,SAT,3,0.15584993362426758,0.001
neg_or_tree,128,sbc_half,z3,smt,SAT,1,0.026064395904541016,
neg_or_tree,128,sbc_half,z3,smt,SAT,2,0.020087242126464844,
neg_or_tree,128,sbc_half,z3,smt,SAT,3,0.017693042755126953,
neg_or_tree,128,sbc_half,cvc5,smt,SAT,1,0.04825425148010254,
neg_or_tree,128,sbc_half,cvc5,smt,SAT,2,0.041204214096069336,
neg_or_tree,128,sbc_half,cvc5,smt,SAT,3,0.044454097747802734,
neg_or_tree,256,base,gecode,minizinc,SAT,1,0.19098830223083496,0.000663082
neg_or_tree,256,base,gecode,minizinc,SAT,2,0.1772315502166748,0.000514182
neg_or_tree,256,base,gecode,minizinc,SAT,3,0.1764359474182129,0.000473553
neg_or_tree,256,base,chuffed,minizinc,SAT,1,0.17023301124572754,0.001
neg_or_tree,256,base,chuffed,minizinc,SAT,2,0.17731094360351562,0.001
neg_or_tree,256,base,chuffed,minizinc,SAT,3,0.18624329566955566,0.001
neg_or_tree,256,base,z3,smt,SAT,1,0.041879892349243164,
neg_or_tree,256,base,z3,smt,SAT,2,0.03548789024353027,
neg_or_tree,256,base,z3,smt,SAT,3,0.03716444969177246,
neg_or_tree,256,base,cvc5,smt,SAT,1,0.17233610153198242,
neg_or_tree,256,base,cvc5,smt,SAT,2,0.17756271362304688,
neg_or_tree,256,base,cvc5,smt,SAT,3,0.1755375862121582,
neg_or_tree,256,sbc,gecode,minizinc,SAT,1,0.19018125534057617,0.000547593
neg_or_tree,256,sbc,gecode,minizinc,SAT,2,0.18953943252563477,0.000723032
neg_or_tree,256,sbc,gecode,minizinc,SAT,3,0.19284319877624512,0.000538124
neg_or_tree,256,sbc,chuffed,minizinc,SAT,1,0.1717371940612793,0.0
neg_or_tree,256,sbc,chuffed,minizinc,SAT,2,0.19740700721740723,0.001
neg_or_tree,256,sbc,chuffed,minizinc,SAT,3,0.1787264347076416,0.001
neg_or_tree,256,sbc,z3,smt,SAT,1,0.03146505355834961,
neg_or_tree,256,sbc,z3,smt,SAT,2,0.02753162384033203,
neg_or_tree,256,sbc,z3,smt,SAT,3,0.02929997444152832,
neg_or_tree,256,sbc,cvc5,smt,SAT,1,0.17366838455200195,
neg_or_tree,256,sbc,cvc5,smt,SAT,2,0.16273951530456543,
neg_or_tree,256,sbc,cvc5,smt,SAT,3,0.17272663116455078,
neg_or_tree,256,sbc_half,gecode,minizinc,SAT,1,0.17395424842834473,0.000262527
neg_or_tree,256,sbc_half,gecode,minizinc,SAT,2,0.18532133102416992,0.000286674
neg_or_tree,256,sbc_half,gecode,minizinc,SAT,3,0.17281150817871094,0.000289739
neg_or_tree,256,sbc_half,chuffed,minizinc,SAT,1,0.1835334300994873,0.0
neg_or_tree,256,sbc_half,chuffed,minizinc,SAT,2,0.17038869857788086,0.0
neg_or_tree,256,sbc_half,chuffed,minizinc,SAT,3,0.17579960823059082,0.001
neg_or_tree,256,sbc_half,z3,smt,SAT,1,0.026735544204711914,
neg_or_tree,256,sbc_half,z3,smt,SAT,2,0.026624202728271484,
neg_or_tree,256,sbc_half,z3,smt,SAT,3,0.02431201934814453,
neg_or_tree,256,sbc_half,cvc5,smt,SAT,1,0.09871602058410645,
neg_or_tree,256,sbc_half,cvc5,smt,SAT,2,0.10596084594726562,
neg_or_tree,256,sbc_half,cvc5,smt,SAT,3,0.10791611671447754,
neg_or_tree,512,base,gecode,minizinc,SAT,1,0.19960403442382812,0.00255042
neg_or_tree,512,base,gecode,minizinc,SAT,2,0.20810985565185547,0.00101601
neg_or_tree,512,base,gecode,minizinc,SAT,3,0.2216651439666748,0.00107129
neg_or_tree,512,base,chuffed,minizinc,SAT,1,0.21062588691711426,0.001
neg_or_tree,512,base,chuffed,minizinc,SAT,2,0.2070920467376709,0.001
neg_or_tree,512,base,chuffed,minizinc,SAT,3,0.20780062675476074,0.001
neg_or_tree,512,base,z3,smt,SAT,1,0.05446743965148926,
neg_or_tree,512,base,z3,smt,SAT,2,0.04856061935424805,
neg_or_tree,512,base,z3,smt,SAT,3,0.05379796028137207,
neg_or_tree,512,base,cvc5,smt,SAT,1,0.4710958003997803,
neg_or_tree,512,base,cvc5,smt,SAT,2,0.4256594181060791,
neg_or_tree,512,base,cvc5,smt,SAT,3,0.4670383930206299,
neg_or_tree,512,sbc,gecode,minizinc,SAT,1,0.21213221549987793,0.0011381
neg_or_tree,512,sbc,gecode,minizinc,SAT,2,0.21454739570617676,0.00105574
neg_or_tree,512,sbc,gecode,minizinc,SAT,3,0.21481704711914062,0.00102611
neg_or_tree,512,sbc,chuffed,minizinc,SAT,1,0.21146702766418457,0.001
neg_or_tree,512,sbc,chuffed,minizinc,SAT,2,0.21719002723693848,0.002
neg_or_tree,512,sbc,chuffed,minizinc,SAT,3,0.20652484893798828,0.002
neg_or_tree,512,sbc,z3,smt,SAT,1,0.04195404052734375,
neg_or_tree,512,sbc,z3,smt,SAT,2,0.0462794303894043,
neg_or_tree,512,sbc,z3,smt,SAT,3,0.04306483268737793,
neg_or_tree,512,sbc,cvc5,smt,SAT,1,0.39336156845092773,
neg_or_tree,512,sbc,cvc5,smt,SAT,2,0.4055178165435791,
neg_or_tree,512,sbc,cvc5,smt,SAT,3,0.38755226135253906,
neg_or_tree,512,sbc_half,gecode,minizinc,SAT,1,0.1984701156616211,0.000532016
neg_or_tree,512,sbc_half,gecode,minizinc,SAT,2,0.19571590423583984,0.000486899
neg_or_tree,512,sbc_half,gecode,minizinc,SAT,3,0.1957237720489502,0.000467762
neg_or_tree,512,sbc_half,chuffed,minizinc,SAT,1,0.1894371509552002,0.0
neg_or_tree,512,sbc_half,chuffed,minizinc,SAT,2,0.1908860206604004,0.001
neg_or_tree,512,sbc_half,chuffed,minizinc,SAT,3,0.1775522232055664,0.001
neg_or_tree,512,sbc_half,z3,smt,SAT,1,0.03769516944885254,
neg_or_tree,512,sbc_half,z3,smt,SAT,2,0.03860950469970703,
neg_or_tree,512,sbc_half,z3,smt,SAT,3,0.045685529708862305,
neg_or_tree,512,sbc_half,cvc5,smt,SAT,1,0.20917320251464844,
neg_or_tree,512,sbc_half,cvc5,smt,SAT,2,0.23010802268981934,
neg_or_tree,512,sbc_half,cvc5,smt,SAT,3,0.20305418968200684,
neg_or_tree,1024,base,gecode,minizinc,SAT,1,0.26961684226989746,0.00217096
neg_or_tree,1024,base,gecode,minizinc,SAT,2,0.2820248603820801,0.00218744
neg_or_tree,1024,base,gecode,minizinc,SAT,3,0.27014899253845215,0.00287484
neg_or_tree,1024,base,chuffed,minizinc,SAT,1,0.2748727798461914,0.002
neg_or_tree,1024,base,chuffed,minizinc,SAT,2,0.2665982246398926,0.004
neg_or_tree,1024,base,chuffed,minizinc,SAT,3,0.28638720512390137,0.002
neg_or_tree,1024,base,z3,smt,SAT,1,0.0839698314666748,
neg_or_tree,1024,base,z3,smt,SAT,2,0.08275794982910156,
neg_or_tree,1024,base,z3,smt,SAT,3,0.08019447326660156,
neg_or_tree,1024,base,cvc5,smt,SAT,1,1.4332756996154785,
neg_or_tree,1024,base,cvc5,smt,SAT,2,1.3426933288574219,
neg_or_tree,1024,base,cvc5,smt,SAT,3,1.3925704956054688,
neg_or_tree,1024,sbc,gecode,minizinc,SAT,1,0.2712428569793701,0.0023118
neg_or_tree,1024,sbc,gecode,minizinc,SAT,2,0.2720165252685547,0.00258952
neg_or_tree,1024,sbc,gecode,minizinc,SAT,3,0.2713747024536133,0.00243675
neg_or_tree,1024,sbc,chuffed,minizinc,SAT,1,0.2977941036224365,0.002
neg_or_tree,1024,sbc,chuffed,minizinc,SAT,2,0.28076744079589844,0.002
neg_or_tree,1024,sbc,chuffed,minizinc,SAT,3,0.27953124046325684,0.002
neg_or_tree,1024,sbc,z3,smt,SAT,1,0.07110095024108887,
neg_or_tree,1024,sbc,z3,smt,SAT,2,0.0761876106262207,
neg_or_tree,1024,sbc,z3,smt,SAT,3,0.07091856002807617,
neg_or_tree,1024,sbc,cvc5,smt,SAT,1,1.1658313274383545,
neg_or_tree,1024,sbc,cvc5,smt,SAT,2,1.160188913345337,
neg_or_tree,1024,sbc,cvc5,smt,SAT,3,1.1989624500274658,
neg_or_tree,1024,sbc_half,gecode,minizinc,SAT,1,0.2547333240509033,0.0012965
neg_or_tree,1024,sbc_half,gecode,minizinc,SAT,2,0.27916669845581055,0.0010644
neg_or_tree,1024,sbc_half,gecode,minizinc,SAT,3,0.24991750717163086,0.00102449
neg_or_tree,1024,sbc_half,chuffed,minizinc,SAT,1,0.2509925365447998,0.001
neg_or_tree,1024,sbc_half,chuffed,minizinc,SAT,2,0.24787187576293945,0.001
neg_or_tree,1024,sbc_half,chuffed,minizinc,SAT,3,0.2468712329864502,0.001
neg_or_tree,1024,sbc_half,z3,smt,SAT,1,0.05965876579284668,
neg_or_tree,1024,sbc_half,z3,smt,SAT,2,0.06645035743713379,
neg_or_tree,1024,sbc_half,z3,smt,SAT,3,0.07045841217041016,
neg_or_tree,1024,sbc_half,cvc5,smt,SAT,1,0.5240895748138428,
neg_or_tree,1024,sbc_half,cvc5,smt,SAT,2,0.5366125106811523,
neg_or_tree,1024,sbc_half,cvc5,smt,SAT,3,0.524744987487793,
neg_or_tree,2048,base,gecode,minizinc,SAT,1,0.4023928642272949,0.00453321
neg_or_tree,2048,base,gecode,minizinc,SAT,2,0.4219391345977783,0.00443312
neg_or_tree,2048,base,gecode,minizinc,SAT,3,0.41091394424438477,0.00427029
neg_or_tree,2048,base,chuffed,minizinc,SAT,1,0.43166565895080566,0.004
neg_or_tree,2048,base,chuffed,minizinc,SAT,2,0.40500974655151367,0.005
neg_or_tree,2048,base,chuffed,minizinc,SAT,3,0.4129445552825928,0.005
neg_or_tree,2048,base,z3,smt,SAT,1,0.2030925750732422,
neg_or_tree,2048,base,z3,smt,SAT,2,0.19001102447509766,
neg_or_tree,2048,base,z3,smt,SAT,3,0.1925208568572998,
neg_or_tree,2048,base,cvc5,smt,SAT,1,3.6362695693969727,
neg_or_tree,2048,base,cvc5,smt,SAT,2,3.704622745513916,
neg_or_tree,2048,base,cvc5,smt,SAT,3,3.655871868133545,
neg_or_tree,2048,sbc,gecode,minizinc,SAT,1,0.42758965492248535,0.00436478
neg_or_tree,2048,sbc,gecode,minizinc,SAT,2,0.40017247200012207,0.00398638
neg_or_tree,2048,sbc,gecode,minizinc,SAT,3,0.41211414337158203,0.00494516
neg_or_tree,2048,sbc,chuffed,minizinc,SAT,1,0.39721202850341797,0.004
neg_or_tree,2048,sbc,chuffed,minizinc,SAT,2,0.41445183753967285,0.003
neg_or_tree,2048,sbc,chuffed,minizinc,SAT,3,0.41799211502075195,0.006
neg_or_tree,2048,sbc,z3,smt,SAT,1,0.15040111541748047,
neg_or_tree,2048,sbc,z3,smt,SAT,2,0.15825748443603516,
neg_or_tree,2048,sbc,z3,smt,SAT,3,0.14246582984924316,
neg_or_tree,2048,sbc,cvc5,smt,SAT,1,3.1492817401885986,
neg_or_tree,2048,sbc,cvc5,smt,SAT,2,3.1224820613861084,
neg_or_tree,2048,sbc,cvc5,smt,SAT,3,3.119396686553955,
neg_or_tree,2048,sbc_half,gecode,minizinc,SAT,1,0.3610060214996338,0.00163735
neg_or_tree,2048,sbc_half,gecode,minizinc,SAT,2,0.32957983016967773,0.00202613
neg_or_tree,2048,sbc_half,gecode,minizinc,SAT,3,0.33789539337158203,0.00206142
neg_or_tree,2048,sbc_half,chuffed,minizinc,SAT,1,0.336747407913208,0.002
neg_or_tree,2048,sbc_half,chuffed,minizinc,SAT,2,0.347576379776001,0.005
neg_or_tree,2048,sbc_half,chuffed,minizinc,SAT,3,0.33574819564819336,0.002
neg_or_tree,2048,sbc_half,z3,smt,SAT,1,0.1177816390991211,
neg_or_tree,2048,sbc_half,z3,smt,SAT,2,0.12312006950378418,
neg_or_tree,2048,sbc_half,z3,smt,SAT,3,0.13503384590148926,
neg_or_tree,2048,sbc_half,cvc5,smt,SAT,1,1.6838161945343018,
neg_or_tree,2048,sbc_half,cvc5,smt,SAT,2,1.6749217510223389,
neg_or_tree,2048,sbc_half,cvc5,smt,SAT,3,1.6836113929748535,
or_tree,8,base,gecode,minizinc,SAT,1,0.14792466163635254,8.854e-05
or_tree,8,base,gecode,minizinc,SAT,2,0.1633455753326416,8.6808e-05
